,decade,month,Date,Extent,Month
1231,1980,1985-07,23,16.187,7
1596,1980,1987-07,23,16.233,7
1907,1980,1988-07,23,16.308,7
2272,1980,1989-07,23,16.13,7
501,1980,1981-07,24,16.803,7
866,1980,1983-07,24,15.888,7
1049,1980,1984-07,24,16.959,7
1414,1980,1986-07,24,16.177,7
1908,1980,1988-07,24,16.287,7
2273,1980,1989-07,24,16.212,7
319,1980,1980-07,25,16.289,7
684,1980,1982-07,25,16.633,7
1232,1980,1985-07,25,16.207,7
1597,1980,1987-07,25,16.494,7
1909,1980,1988-07,25,16.378,7
2274,1980,1989-07,25,16.232,7
502,1980,1981-07,26,16.81,7
867,1980,1983-07,26,16.093,7
1050,1980,1984-07,26,17.055,7
1415,1980,1986-07,26,16.237000000000002,7
1910,1980,1988-07,26,16.482,7
2275,1980,1989-07,26,16.292,7
320,1980,1980-07,27,16.468,7
685,1980,1982-07,27,16.747,7
1233,1980,1985-07,27,16.180999999999997,7
1598,1980,1987-07,27,16.785999999999998,7
1911,1980,1988-07,27,16.584,7
2276,1980,1989-07,27,16.387999999999998,7
503,1980,1981-07,28,16.812,7
868,1980,1983-07,28,16.175,7
1051,1980,1984-07,28,17.159000000000002,7
1416,1980,1986-07,28,16.282,7
1912,1980,1988-07,28,16.662,7
2277,1980,1989-07,28,16.526,7
321,1980,1980-07,29,16.505,7
686,1980,1982-07,29,16.766,7
1234,1980,1985-07,29,16.057000000000002,7
1599,1980,1987-07,29,16.938,7
1913,1980,1988-07,29,16.734,7
2278,1980,1989-07,29,16.653,7
504,1980,1981-07,30,16.998,7
869,1980,1983-07,30,16.439,7
1052,1980,1984-07,30,17.206,7
1417,1980,1986-07,30,16.387999999999998,7
1914,1980,1988-07,30,16.867,7
2279,1980,1989-07,30,16.730999999999998,7
322,1980,1980-07,31,16.582,7
687,1980,1982-07,31,16.963,7
1235,1980,1985-07,31,16.239,7
1600,1980,1987-07,31,16.961,7
1915,1980,1988-07,31,16.929000000000002,7
2280,1980,1989-07,31,16.677,7
505,1980,1981-08,1,16.968,8
870,1980,1983-08,1,16.586,8
1053,1980,1984-08,1,17.465999999999998,8
1418,1980,1986-08,1,16.334,8
1916,1980,1988-08,1,17.024,8
2281,1980,1989-08,1,16.802,8
323,1980,1980-08,2,16.672,8
688,1980,1982-08,2,17.095,8
1236,1980,1985-08,2,16.359,8
1601,1980,1987-08,2,17.099,8
1917,1980,1988-08,2,17.083,8
2282,1980,1989-08,2,16.858,8
506,1980,1981-08,3,17.137,8
871,1980,1983-08,3,16.639,8
1054,1980,1984-08,3,17.655,8
1419,1980,1986-08,3,16.374000000000002,8
1918,1980,1988-08,3,17.165,8
2283,1980,1989-08,3,16.823,8
324,1980,1980-08,4,17.078,8
689,1980,1982-08,4,17.298,8
1237,1980,1985-08,4,16.679000000000002,8
1602,1980,1987-08,4,17.358,8
1919,1980,1988-08,4,17.264,8
2284,1980,1989-08,4,16.865,8
507,1980,1981-08,5,17.27,8
872,1980,1983-08,5,16.713,8
1055,1980,1984-08,5,17.722,8
1420,1980,1986-08,5,16.315,8
1920,1980,1988-08,5,17.371,8
2285,1980,1989-08,5,16.916,8
325,1980,1980-08,6,17.282,8
690,1980,1982-08,6,17.317999999999998,8
1238,1980,1985-08,6,16.898,8
1603,1980,1987-08,6,17.519000000000002,8
1921,1980,1988-08,6,17.419,8
2286,1980,1989-08,6,17.017,8
508,1980,1981-08,7,17.29,8
873,1980,1983-08,7,16.887,8
1056,1980,1984-08,7,17.838,8
1421,1980,1986-08,7,16.424,8
1922,1980,1988-08,7,17.515,8
2287,1980,1989-08,7,17.08,8
326,1980,1980-08,8,17.297,8
691,1980,1982-08,8,17.480999999999998,8
1239,1980,1985-08,8,17.081,8
1604,1980,1987-08,8,17.599,8
1923,1980,1988-08,8,17.441,8
2288,1980,1989-08,8,17.132,8
509,1980,1981-08,9,17.475,8
874,1980,1983-08,9,16.71,8
1057,1980,1984-08,9,17.789,8
1422,1980,1986-08,9,16.416,8
1924,1980,1988-08,9,17.43,8
2289,1980,1989-08,9,17.187,8
327,1980,1980-08,10,17.572,8
692,1980,1982-08,10,17.579,8
1240,1980,1985-08,10,17.278,8
1605,1980,1987-08,10,17.631,8
1925,1980,1988-08,10,17.441,8
2290,1980,1989-08,10,17.205,8
510,1980,1981-08,11,17.687,8
875,1980,1983-08,11,16.765,8
1058,1980,1984-08,11,17.632,8
1423,1980,1986-08,11,16.665,8
1926,1980,1988-08,11,17.482,8
2291,1980,1989-08,11,17.264,8
328,1980,1980-08,12,17.768,8
693,1980,1982-08,12,17.787,8
1241,1980,1985-08,12,17.382,8
1606,1980,1987-08,12,17.425,8
1927,1980,1988-08,12,17.575,8
2292,1980,1989-08,12,17.325,8
511,1980,1981-08,13,17.712,8
876,1980,1983-08,13,16.887999999999998,8
1059,1980,1984-08,13,17.684,8
1424,1980,1986-08,13,16.879,8
1928,1980,1988-08,13,17.487000000000002,8
2293,1980,1989-08,13,17.302,8
329,1980,1980-08,14,17.932000000000002,8
694,1980,1982-08,14,17.96,8
1242,1980,1985-08,14,17.542,8
1607,1980,1987-08,14,17.505,8
1929,1980,1988-08,14,17.514,8
2294,1980,1989-08,14,17.39,8
512,1980,1981-08,15,17.840999999999998,8
877,1980,1983-08,15,17.114,8
1060,1980,1984-08,15,17.951,8
1425,1980,1986-08,15,16.997,8
1930,1980,1988-08,15,17.564,8
2295,1980,1989-08,15,17.496,8
330,1980,1980-08,16,17.88,8
695,1980,1982-08,16,17.963,8
1243,1980,1985-08,16,17.708,8
1608,1980,1987-08,16,17.605999999999998,8
1931,1980,1988-08,16,17.611,8
2296,1980,1989-08,16,17.533,8
513,1980,1981-08,17,18.051,8
878,1980,1983-08,17,17.180999999999997,8
1061,1980,1984-08,17,18.162,8
1426,1980,1986-08,17,17.189,8
1932,1980,1988-08,17,17.671,8
2297,1980,1989-08,17,17.723,8
331,1980,1980-08,18,17.944000000000003,8
696,1980,1982-08,18,17.854,8
1244,1980,1985-08,18,17.883,8
1609,1980,1987-08,18,17.409000000000002,8
1933,1980,1988-08,18,17.573,8
2298,1980,1989-08,18,17.683,8
514,1980,1981-08,19,17.993,8
879,1980,1983-08,19,17.268,8
1062,1980,1984-08,19,18.205,8
1427,1980,1986-08,19,17.394000000000002,8
1934,1980,1988-08,19,17.6,8
2299,1980,1989-08,19,17.701,8
332,1980,1980-08,20,18.14,8
697,1980,1982-08,20,17.989,8
1245,1980,1985-08,20,18.042,8
1610,1980,1987-08,20,17.488,8
1935,1980,1988-08,20,17.628,8
2300,1980,1989-08,20,17.703,8
515,1980,1981-08,21,17.948,8
880,1980,1983-08,21,17.577,8
1063,1980,1984-08,21,18.144000000000002,8
1428,1980,1986-08,21,17.38,8
1611,1980,1987-08,21,17.680999999999997,8
1936,1980,1988-08,21,17.678,8
2301,1980,1989-08,21,17.673,8
333,1980,1980-08,22,18.143,8
698,1980,1982-08,22,18.055999999999997,8
1246,1980,1985-08,22,18.018,8
1612,1980,1987-08,22,17.771,8
1937,1980,1988-08,22,17.745,8
2302,1980,1989-08,22,17.703,8
516,1980,1981-08,23,17.9,8
881,1980,1983-08,23,17.86,8
1064,1980,1984-08,23,18.039,8
1429,1980,1986-08,23,17.438,8
1613,1980,1987-08,23,17.73,8
1938,1980,1988-08,23,17.702,8
2303,1980,1989-08,23,17.77,8
334,1980,1980-08,24,18.27,8
699,1980,1982-08,24,18.070999999999998,8
1247,1980,1985-08,24,18.178,8
1614,1980,1987-08,24,17.814,8
1939,1980,1988-08,24,17.697,8
2304,1980,1989-08,24,17.805,8
517,1980,1981-08,25,17.983,8
882,1980,1983-08,25,17.799,8
1065,1980,1984-08,25,18.035999999999998,8
1430,1980,1986-08,25,17.401,8
1615,1980,1987-08,25,17.897000000000002,8
1940,1980,1988-08,25,17.78,8
2305,1980,1989-08,25,17.785,8
335,1980,1980-08,26,18.338,8
700,1980,1982-08,26,18.070999999999998,8
1248,1980,1985-08,26,18.419,8
1616,1980,1987-08,26,17.930999999999997,8
1941,1980,1988-08,26,17.798,8
2306,1980,1989-08,26,17.803,8
518,1980,1981-08,27,18.125,8
883,1980,1983-08,27,17.945,8
1066,1980,1984-08,27,18.224,8
1431,1980,1986-08,27,17.495,8
1617,1980,1987-08,27,17.846,8
1942,1980,1988-08,27,17.87,8
2307,1980,1989-08,27,17.858,8
336,1980,1980-08,28,18.340999999999998,8
701,1980,1982-08,28,18.082,8
1249,1980,1985-08,28,18.374000000000002,8
1618,1980,1987-08,28,17.892,8
1943,1980,1988-08,28,17.875,8
2308,1980,1989-08,28,17.932000000000002,8
519,1980,1981-08,29,18.203,8
884,1980,1983-08,29,17.980999999999998,8
1067,1980,1984-08,29,18.173,8
1432,1980,1986-08,29,17.596,8
1619,1980,1987-08,29,17.934,8
1944,1980,1988-08,29,17.794,8
2309,1980,1989-08,29,18.004,8
337,1980,1980-08,30,18.427,8
702,1980,1982-08,30,18.234,8
1250,1980,1985-08,30,18.642,8
1620,1980,1987-08,30,17.898,8
1945,1980,1988-08,30,17.836,8
2310,1980,1989-08,30,18.052,8
520,1980,1981-08,31,18.201,8
885,1980,1983-08,31,18.1,8
1068,1980,1984-08,31,18.123,8
1433,1980,1986-08,31,17.684,8
1621,1980,1987-08,31,17.857,8
1946,1980,1988-08,31,17.758,8
2311,1980,1989-08,31,18.045,8
338,1980,1980-09,1,18.612000000000002,9
703,1980,1982-09,1,18.336,9
1251,1980,1985-09,1,18.614,9
1622,1980,1987-09,1,17.918,9
1947,1980,1988-09,1,17.750999999999998,9
2312,1980,1989-09,1,18.112000000000002,9
521,1980,1981-09,2,18.2,9
886,1980,1983-09,2,18.284000000000002,9
1069,1980,1984-09,2,18.151,9
1434,1980,1986-09,2,17.58,9
1623,1980,1987-09,2,17.965999999999998,9
1948,1980,1988-09,2,17.657,9
2313,1980,1989-09,2,18.053,9
339,1980,1980-09,3,18.604,9
704,1980,1982-09,3,18.55,9
1252,1980,1985-09,3,18.725,9
1624,1980,1987-09,3,17.908,9
1949,1980,1988-09,3,17.712,9
2314,1980,1989-09,3,18.037,9
522,1980,1981-09,4,18.301,9
887,1980,1983-09,4,18.419,9
1070,1980,1984-09,4,18.077,9
1435,1980,1986-09,4,17.627,9
1625,1980,1987-09,4,17.89,9
1950,1980,1988-09,4,17.835,9
2315,1980,1989-09,4,18.038,9
340,1980,1980-09,5,18.619,9
705,1980,1982-09,5,18.528,9
1253,1980,1985-09,5,18.745,9
1626,1980,1987-09,5,17.919,9
1951,1980,1988-09,5,17.898,9
2316,1980,1989-09,5,18.07,9
523,1980,1981-09,6,18.33,9
888,1980,1983-09,6,18.417,9
1071,1980,1984-09,6,18.116,9
1436,1980,1986-09,6,17.586,9
1627,1980,1987-09,6,17.955,9
1952,1980,1988-09,6,17.936,9
2317,1980,1989-09,6,18.149,9
341,1980,1980-09,7,18.653,9
706,1980,1982-09,7,18.442999999999998,9
1254,1980,1985-09,7,18.783,9
1628,1980,1987-09,7,17.975,9
1953,1980,1988-09,7,17.993,9
2318,1980,1989-09,7,18.151,9
524,1980,1981-09,8,18.427,9
889,1980,1983-09,8,18.499000000000002,9
1072,1980,1984-09,8,18.182000000000002,9
1437,1980,1986-09,8,17.549,9
1629,1980,1987-09,8,17.938,9
1954,1980,1988-09,8,18.037,9
2319,1980,1989-09,8,18.13,9
342,1980,1980-09,9,18.586,9
707,1980,1982-09,9,18.387,9
1255,1980,1985-09,9,18.868,9
1630,1980,1987-09,9,18.08,9
1955,1980,1988-09,9,18.17,9
2320,1980,1989-09,9,18.133,9
525,1980,1981-09,10,18.445,9
890,1980,1983-09,10,18.691,9
1073,1980,1984-09,10,18.163,9
1438,1980,1986-09,10,17.597,9
1631,1980,1987-09,10,18.180999999999997,9
1956,1980,1988-09,10,18.332,9
2321,1980,1989-09,10,18.128,9
343,1980,1980-09,11,18.736,9
708,1980,1982-09,11,18.291,9
1256,1980,1985-09,11,18.930999999999997,9
1632,1980,1987-09,11,18.24,9
1957,1980,1988-09,11,18.375999999999998,9
2322,1980,1989-09,11,18.184,9
526,1980,1981-09,12,18.479,9
891,1980,1983-09,12,18.708,9
1074,1980,1984-09,12,18.249000000000002,9
1439,1980,1986-09,12,17.655,9
1633,1980,1987-09,12,18.317,9
1958,1980,1988-09,12,18.434,9
2323,1980,1989-09,12,18.186,9
344,1980,1980-09,13,18.784000000000002,9
709,1980,1982-09,13,18.338,9
1257,1980,1985-09,13,18.909000000000002,9
1634,1980,1987-09,13,18.442,9
1959,1980,1988-09,13,18.387,9
2324,1980,1989-09,13,18.191,9
527,1980,1981-09,14,18.636,9
892,1980,1983-09,14,18.724,9
1075,1980,1984-09,14,18.298,9
1440,1980,1986-09,14,17.75,9
1635,1980,1987-09,14,18.484,9
1960,1980,1988-09,14,18.5,9
2325,1980,1989-09,14,18.225,9
345,1980,1980-09,15,18.842,9
710,1980,1982-09,15,18.25,9
1258,1980,1985-09,15,18.753,9
1636,1980,1987-09,15,18.524,9
1961,1980,1988-09,15,18.507,9
2326,1980,1989-09,15,18.139,9
528,1980,1981-09,16,18.689,9
893,1980,1983-09,16,18.671,9
1076,1980,1984-09,16,18.312,9
1441,1980,1986-09,16,17.917,9
1637,1980,1987-09,16,18.518,9
1962,1980,1988-09,16,18.518,9
2327,1980,1989-09,16,18.144000000000002,9
346,1980,1980-09,17,18.83,9
711,1980,1982-09,17,18.452,9
1259,1980,1985-09,17,18.744,9
1638,1980,1987-09,17,18.512999999999998,9
1963,1980,1988-09,17,18.578,9
2328,1980,1989-09,17,18.141,9
529,1980,1981-09,18,18.855999999999998,9
894,1980,1983-09,18,18.762999999999998,9
1077,1980,1984-09,18,18.288,9
1442,1980,1986-09,18,18.027,9
1639,1980,1987-09,18,18.499000000000002,9
1964,1980,1988-09,18,18.64,9
2329,1980,1989-09,18,18.093,9
347,1980,1980-09,19,18.977,9
712,1980,1982-09,19,18.357,9
1260,1980,1985-09,19,18.643,9
1640,1980,1987-09,19,18.487000000000002,9
1965,1980,1988-09,19,18.56,9
2330,1980,1989-09,19,18.087,9
530,1980,1981-09,20,18.778,9
895,1980,1983-09,20,18.811,9
1078,1980,1984-09,20,18.275,9
1443,1980,1986-09,20,17.945,9
1641,1980,1987-09,20,18.452,9
1966,1980,1988-09,20,18.573,9
2331,1980,1989-09,20,18.136,9
348,1980,1980-09,21,19.026,9
713,1980,1982-09,21,18.287,9
1261,1980,1985-09,21,18.579,9
1642,1980,1987-09,21,18.406,9
1967,1980,1988-09,21,18.516,9
2332,1980,1989-09,21,18.134,9
531,1980,1981-09,22,18.706,9
896,1980,1983-09,22,18.736,9
1079,1980,1984-09,22,18.37,9
1444,1980,1986-09,22,17.788,9
1643,1980,1987-09,22,18.268,9
1968,1980,1988-09,22,18.442999999999998,9
2333,1980,1989-09,22,18.232,9
349,1980,1980-09,23,19.092,9
714,1980,1982-09,23,18.296,9
1262,1980,1985-09,23,18.599,9
1644,1980,1987-09,23,18.173,9
1969,1980,1988-09,23,18.437,9
2334,1980,1989-09,23,18.274,9
532,1980,1981-09,24,18.762999999999998,9
897,1980,1983-09,24,18.645,9
1080,1980,1984-09,24,18.242,9
1445,1980,1986-09,24,17.57,9
1645,1980,1987-09,24,18.253,9
1970,1980,1988-09,24,18.434,9
2335,1980,1989-09,24,18.245,9
350,1980,1980-09,25,19.02,9
715,1980,1982-09,25,18.31,9
1263,1980,1985-09,25,18.535,9
1646,1980,1987-09,25,18.275,9
1971,1980,1988-09,25,18.445999999999998,9
2336,1980,1989-09,25,18.226,9
533,1980,1981-09,26,18.789,9
898,1980,1983-09,26,18.522000000000002,9
1081,1980,1984-09,26,18.055,9
1446,1980,1986-09,26,17.615,9
1647,1980,1987-09,26,18.349,9
1972,1980,1988-09,26,18.508,9
2337,1980,1989-09,26,18.102999999999998,9
351,1980,1980-09,27,18.917,9
716,1980,1982-09,27,18.259,9
1264,1980,1985-09,27,18.587,9
1648,1980,1987-09,27,18.387999999999998,9
1973,1980,1988-09,27,18.474,9
2338,1980,1989-09,27,18.016,9
534,1980,1981-09,28,18.778,9
899,1980,1983-09,28,18.432000000000002,9
1082,1980,1984-09,28,17.93,9
1447,1980,1986-09,28,17.57,9
1649,1980,1987-09,28,18.347,9
1974,1980,1988-09,28,18.483,9
2339,1980,1989-09,28,17.973,9
352,1980,1980-09,29,18.961,9
717,1980,1982-09,29,18.218,9
1265,1980,1985-09,29,18.533,9
1650,1980,1987-09,29,18.345,9
1975,1980,1988-09,29,18.518,9
2340,1980,1989-09,29,17.937,9
535,1980,1981-09,30,18.77,9
900,1980,1983-09,30,18.456,9
1083,1980,1984-09,30,17.864,9
1448,1980,1986-09,30,17.471,9
1651,1980,1987-09,30,18.372,9
1976,1980,1988-09,30,18.563,9
2341,1980,1989-09,30,17.965,9
353,1980,1980-10,1,18.877,10
718,1980,1982-10,1,18.234,10
1266,1980,1985-10,1,18.581,10
1652,1980,1987-10,1,18.410999999999998,10
1977,1980,1988-10,1,18.657,10
2342,1980,1989-10,1,17.924,10
536,1980,1981-10,2,18.717,10
901,1980,1983-10,2,18.363,10
1084,1980,1984-10,2,17.958,10
1449,1980,1986-10,2,17.557000000000002,10
1653,1980,1987-10,2,18.402,10
1978,1980,1988-10,2,18.730999999999998,10
2343,1980,1989-10,2,17.917,10
354,1980,1980-10,3,18.883,10
719,1980,1982-10,3,18.092,10
1267,1980,1985-10,3,18.701,10
1654,1980,1987-10,3,18.387,10
1979,1980,1988-10,3,18.785,10
2344,1980,1989-10,3,17.929000000000002,10
537,1980,1981-10,4,18.67,10
902,1980,1983-10,4,18.271,10
1085,1980,1984-10,4,17.813,10
1450,1980,1986-10,4,17.678,10
1655,1980,1987-10,4,18.21,10
1980,1980,1988-10,4,18.748,10
2345,1980,1989-10,4,17.905,10
355,1980,1980-10,5,18.834,10
720,1980,1982-10,5,18.035,10
1268,1980,1985-10,5,18.523,10
1656,1980,1987-10,5,18.13,10
1981,1980,1988-10,5,18.71,10
2346,1980,1989-10,5,17.959,10
538,1980,1981-10,6,18.7,10
903,1980,1983-10,6,18.107,10
1086,1980,1984-10,6,17.958,10
1451,1980,1986-10,6,17.658,10
1657,1980,1987-10,6,18.066,10
1982,1980,1988-10,6,18.666,10
2347,1980,1989-10,6,18.012999999999998,10
356,1980,1980-10,7,18.725,10
721,1980,1982-10,7,18.097,10
1269,1980,1985-10,7,18.596,10
1658,1980,1987-10,7,17.899,10
1983,1980,1988-10,7,18.679000000000002,10
2348,1980,1989-10,7,18.072,10
539,1980,1981-10,8,18.701,10
904,1980,1983-10,8,17.99,10
1087,1980,1984-10,8,17.758,10
1452,1980,1986-10,8,17.624000000000002,10
1659,1980,1987-10,8,17.788,10
1984,1980,1988-10,8,18.660999999999998,10
2349,1980,1989-10,8,18.067999999999998,10
357,1980,1980-10,9,18.785999999999998,10
722,1980,1982-10,9,18.154,10
1270,1980,1985-10,9,18.476,10
1660,1980,1987-10,9,17.746,10
1985,1980,1988-10,9,18.677,10
2350,1980,1989-10,9,18.064,10
540,1980,1981-10,10,18.621,10
905,1980,1983-10,10,17.985,10
1088,1980,1984-10,10,17.61,10
1453,1980,1986-10,10,17.449,10
1661,1980,1987-10,10,17.761,10
1986,1980,1988-10,10,18.621,10
2351,1980,1989-10,10,18.087,10
358,1980,1980-10,11,18.793,10
723,1980,1982-10,11,17.988,10
1271,1980,1985-10,11,18.480999999999998,10
1662,1980,1987-10,11,17.831,10
1987,1980,1988-10,11,18.645,10
2352,1980,1989-10,11,18.101,10
541,1980,1981-10,12,18.689,10
906,1980,1983-10,12,18.076,10
1089,1980,1984-10,12,17.687,10
1454,1980,1986-10,12,17.369,10
1663,1980,1987-10,12,17.752,10
1988,1980,1988-10,12,18.608,10
2353,1980,1989-10,12,18.072,10
359,1980,1980-10,13,18.794,10
724,1980,1982-10,13,17.921,10
1272,1980,1985-10,13,18.368,10
1664,1980,1987-10,13,17.797,10
1989,1980,1988-10,13,18.491,10
2354,1980,1989-10,13,18.047,10
542,1980,1981-10,14,18.477999999999998,10
907,1980,1983-10,14,18.002,10
1090,1980,1984-10,14,17.581,10
1455,1980,1986-10,14,17.292,10
1665,1980,1987-10,14,17.854,10
1990,1980,1988-10,14,18.447,10
2355,1980,1989-10,14,18.08,10
360,1980,1980-10,15,18.913,10
725,1980,1982-10,15,17.855999999999998,10
1273,1980,1985-10,15,18.262999999999998,10
1666,1980,1987-10,15,17.843,10
1991,1980,1988-10,15,18.435,10
2356,1980,1989-10,15,18.055999999999997,10
543,1980,1981-10,16,18.452,10
908,1980,1983-10,16,18.032,10
1091,1980,1984-10,16,17.462,10
1456,1980,1986-10,16,17.299,10
1667,1980,1987-10,16,17.794,10
1992,1980,1988-10,16,18.458,10
2357,1980,1989-10,16,18.061,10
361,1980,1980-10,17,18.66,10
726,1980,1982-10,17,17.787,10
1274,1980,1985-10,17,18.114,10
1668,1980,1987-10,17,17.777,10
1993,1980,1988-10,17,18.455,10
2358,1980,1989-10,17,18.107,10
544,1980,1981-10,18,18.469,10
909,1980,1983-10,18,18.028,10
1092,1980,1984-10,18,17.425,10
1457,1980,1986-10,18,17.129,10
1669,1980,1987-10,18,17.719,10
1994,1980,1988-10,18,18.324,10
2359,1980,1989-10,18,18.052,10
362,1980,1980-10,19,18.535999999999998,10
727,1980,1982-10,19,17.657,10
1275,1980,1985-10,19,18.07,10
1670,1980,1987-10,19,17.609,10
1995,1980,1988-10,19,18.173,10
2360,1980,1989-10,19,17.925,10
545,1980,1981-10,20,18.215999999999998,10
910,1980,1983-10,20,17.867,10
1093,1980,1984-10,20,17.364,10
1458,1980,1986-10,20,17.022000000000002,10
1671,1980,1987-10,20,17.430999999999997,10
1996,1980,1988-10,20,18.214000000000002,10
2361,1980,1989-10,20,17.906,10
363,1980,1980-10,21,18.469,10
728,1980,1982-10,21,17.762,10
1276,1980,1985-10,21,18.133,10
1672,1980,1987-10,21,17.41,10
1997,1980,1988-10,21,18.256,10
2362,1980,1989-10,21,17.866,10
546,1980,1981-10,22,17.968,10
911,1980,1983-10,22,17.715,10
1094,1980,1984-10,22,17.448,10
1459,1980,1986-10,22,16.919,10
1673,1980,1987-10,22,17.379,10
1998,1980,1988-10,22,18.192,10
2363,1980,1989-10,22,17.855999999999998,10
364,1980,1980-10,23,18.367,10
729,1980,1982-10,23,17.67,10
1277,1980,1985-10,23,17.98,10
1674,1980,1987-10,23,17.369,10
1999,1980,1988-10,23,18.174,10
2364,1980,1989-10,23,17.8,10
547,1980,1981-10,24,17.882,10
912,1980,1983-10,24,17.625,10
1095,1980,1984-10,24,17.442999999999998,10
1460,1980,1986-10,24,16.846,10
1675,1980,1987-10,24,17.324,10
2000,1980,1988-10,24,18.166,10
2365,1980,1989-10,24,17.722,10
365,1980,1980-10,25,18.312,10
730,1980,1982-10,25,17.552,10
1278,1980,1985-10,25,17.9,10
1676,1980,1987-10,25,17.285999999999998,10
2001,1980,1988-10,25,18.017,10
2366,1980,1989-10,25,17.69,10
548,1980,1981-10,26,17.723,10
913,1980,1983-10,26,17.68,10
1096,1980,1984-10,26,17.345,10
1461,1980,1986-10,26,16.828,10
1677,1980,1987-10,26,17.281,10
2002,1980,1988-10,26,17.984,10
2367,1980,1989-10,26,17.692,10
366,1980,1980-10,27,18.209,10
731,1980,1982-10,27,17.374000000000002,10
1279,1980,1985-10,27,17.815,10
1678,1980,1987-10,27,17.205,10
2003,1980,1988-10,27,17.991,10
2368,1980,1989-10,27,17.602,10
549,1980,1981-10,28,17.654,10
914,1980,1983-10,28,17.557000000000002,10
1097,1980,1984-10,28,17.379,10
1462,1980,1986-10,28,16.611,10
1679,1980,1987-10,28,17.15,10
2004,1980,1988-10,28,17.957,10
2369,1980,1989-10,28,17.453,10
367,1980,1980-10,29,18.064,10
732,1980,1982-10,29,17.307000000000002,10
1280,1980,1985-10,29,17.607,10
1680,1980,1987-10,29,17.118,10
2005,1980,1988-10,29,17.822,10
2370,1980,1989-10,29,17.253,10
550,1980,1981-10,30,17.465999999999998,10
915,1980,1983-10,30,17.432000000000002,10
1098,1980,1984-10,30,17.358,10
1463,1980,1986-10,30,16.475,10
1681,1980,1987-10,30,17.131,10
2006,1980,1988-10,30,17.761,10
2371,1980,1989-10,30,17.195,10
368,1980,1980-10,31,17.864,10
733,1980,1982-10,31,17.128,10
1281,1980,1985-10,31,17.663,10
1682,1980,1987-10,31,17.037,10
2007,1980,1988-10,31,17.687,10
2372,1980,1989-10,31,17.065,10
551,1980,1981-11,1,17.213,11
916,1980,1983-11,1,17.283,11
1099,1980,1984-11,1,17.285999999999998,11
1464,1980,1986-11,1,16.372,11
1683,1980,1987-11,1,16.873,11
2008,1980,1988-11,1,17.576,11
2373,1980,1989-11,1,17.007,11
369,1980,1980-11,2,17.725,11
734,1980,1982-11,2,17.048,11
1282,1980,1985-11,2,17.417,11
1684,1980,1987-11,2,16.805,11
2009,1980,1988-11,2,17.47,11
2374,1980,1989-11,2,17.002,11
552,1980,1981-11,3,17.098,11
917,1980,1983-11,3,17.174,11
1100,1980,1984-11,3,17.282,11
1465,1980,1986-11,3,16.348,11
1685,1980,1987-11,3,16.717,11
2010,1980,1988-11,3,17.445,11
2375,1980,1989-11,3,16.964000000000002,11
370,1980,1980-11,4,17.504,11
735,1980,1982-11,4,16.832,11
1283,1980,1985-11,4,17.238,11
1686,1980,1987-11,4,16.753,11
2011,1980,1988-11,4,17.375,11
2376,1980,1989-11,4,16.915,11
553,1980,1981-11,5,16.83,11
918,1980,1983-11,5,17.02,11
1101,1980,1984-11,5,17.211,11
1466,1980,1986-11,5,16.192999999999998,11
1687,1980,1987-11,5,16.594,11
2012,1980,1988-11,5,17.233,11
2377,1980,1989-11,5,16.822,11
371,1980,1980-11,6,17.320999999999998,11
736,1980,1982-11,6,16.684,11
1284,1980,1985-11,6,17.125,11
1688,1980,1987-11,6,16.572,11
2013,1980,1988-11,6,17.115,11
2378,1980,1989-11,6,16.768,11
554,1980,1981-11,7,16.769000000000002,11
919,1980,1983-11,7,16.939,11
1102,1980,1984-11,7,17.062,11
1467,1980,1986-11,7,16.078,11
1689,1980,1987-11,7,16.502,11
2014,1980,1988-11,7,17.109,11
2379,1980,1989-11,7,16.723,11
372,1980,1980-11,8,17.235,11
737,1980,1982-11,8,16.613,11
1285,1980,1985-11,8,16.999000000000002,11
1690,1980,1987-11,8,16.424,11
2015,1980,1988-11,8,17.035999999999998,11
2380,1980,1989-11,8,16.653,11
555,1980,1981-11,9,16.708,11
920,1980,1983-11,9,16.699,11
1103,1980,1984-11,9,16.852999999999998,11
1468,1980,1986-11,9,15.888,11
1691,1980,1987-11,9,16.385,11
2016,1980,1988-11,9,16.96,11
2381,1980,1989-11,9,16.527,11
373,1980,1980-11,10,17.077,11
738,1980,1982-11,10,16.527,11
1286,1980,1985-11,10,16.789,11
1692,1980,1987-11,10,16.295,11
2017,1980,1988-11,10,16.89,11
2382,1980,1989-11,10,16.438,11
556,1980,1981-11,11,16.497,11
921,1980,1983-11,11,16.625999999999998,11
1104,1980,1984-11,11,16.676,11
1469,1980,1986-11,11,15.722999999999999,11
1693,1980,1987-11,11,16.147000000000002,11
2018,1980,1988-11,11,16.77,11
2383,1980,1989-11,11,16.35,11
374,1980,1980-11,12,16.9,11
739,1980,1982-11,12,16.322,11
1287,1980,1985-11,12,16.592,11
1694,1980,1987-11,12,16.005,11
2019,1980,1988-11,12,16.712,11
2384,1980,1989-11,12,16.261,11
557,1980,1981-11,13,16.445999999999998,11
922,1980,1983-11,13,16.394000000000002,11
1105,1980,1984-11,13,16.527,11
1470,1980,1986-11,13,15.535,11
1695,1980,1987-11,13,16.018,11
2020,1980,1988-11,13,16.653,11
2385,1980,1989-11,13,16.175,11
375,1980,1980-11,14,16.633,11
